unified_id,canonical_name,brand,year,source_count,reliability_score,source_portals,source_urls_json,aliases_json,slug_canonical,shape,balance,surface,level,feel,weight_raw,image_source_recommended,overall_rating_avg,power_avg,control_avg,comfort_avg,spin_avg,forgiveness_avg,maneuverability_avg,low_speed_avg,rebound_avg,sweet_spot_avg,ball_output_avg,effect_avg,tolerance_avg,total_avg,has_padelful,padelful_url,padelful_name,has_pala-hack,pala-hack_url,pala-hack_name,has_padelzoom,padelzoom_url,padelzoom_name,has_padelreference,padelreference_url,padelreference_name,has_extreme-tennis,extreme-tennis_url,extreme-tennis_name
racket-01579,Starvie Basalto 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-basalto-2024/""}","[""Starvie Basalto 2024""]",starvie-basalto-2024,Teardrop,Medium,Rough,Intermediate,Medium,,pala-hack,8.4,8.5,8.5,,,,8.5,,,8.5,8.0,,,8.4,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-basalto-2024/,Starvie Basalto 2024,0,,,0,,,0,,
racket-01720,Starvie Basalto 2025,starvie,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-basalto-2025/""}","[""Starvie Basalto 2025""]",starvie-basalto-2025,Teardrop,High,Rough,Intermediate,Soft,,pala-hack,8.65,8.5,8.75,,,,8.75,,,8.5,8.75,,,8.65,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-basalto-2025/,Starvie Basalto 2025,0,,,0,,,0,,
racket-01443,Starvie Basalto Osiris Pro 2.0 2023,starvie,2023,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-basalto-osiris-pro-20-2023/""}","[""Starvie Basalto Osiris Pro 2.0 2023""]",starvie-basalto-osiris-pro-20-2023,Teardrop,High,Rough,Advanced,Hard,,pala-hack,8.6,9.5,9.0,,,,8.0,,,9.0,7.5,,,8.6,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-basalto-osiris-pro-20-2023/,Starvie Basalto Osiris Pro 2.0 2023,0,,,0,,,0,,
racket-01580,Starvie Basalto Pro 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-basalto-pro-2024/""}","[""Starvie Basalto Pro 2024""]",starvie-basalto-pro-2024,Teardrop,Medium,Rough,Advanced,Medium,,pala-hack,8.7,9.5,9.0,,,,9.0,,,8.25,7.75,,,8.7,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-basalto-pro-2024/,Starvie Basalto Pro 2024,0,,,0,,,0,,
racket-01721,Starvie Basalto Pro 2025,starvie,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-basalto-pro-2025/""}","[""Starvie Basalto Pro 2025""]",starvie-basalto-pro-2025,Teardrop,High,Rough,Advanced,Hard,,pala-hack,8.8,9.75,9.25,,,,9.0,,,8.25,7.75,,,8.8,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-basalto-pro-2025/,Starvie Basalto Pro 2025,0,,,0,,,0,,
racket-01766,Starvie Black Titan 2026,starvie,2026,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-black-titan-2026/""}","[""Starvie Black Titan 2026""]",starvie-black-titan-2026,Teardrop,High,Rough,Advanced,Hard,,pala-hack,8.85,9.75,9.75,,,,8.25,,,8.25,8.25,,,8.85,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-black-titan-2026/,Starvie Black Titan 2026,0,,,0,,,0,,
racket-01722,Starvie Brava 2025,starvie,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-brava-2025/""}","[""Starvie Brava 2025""]",starvie-brava-2025,Teardrop,High,Rough,Intermediate,"Medium, Soft",,pala-hack,8.55,8.5,8.75,,,,8.5,,,8.5,8.5,,,8.55,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-brava-2025/,Starvie Brava 2025,0,,,0,,,0,,
racket-01444,Starvie Corvus Columns 2023,starvie,2023,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-corvus-columns-2023/""}","[""Starvie Corvus Columns 2023""]",starvie-corvus-columns-2023,Teardrop,High,Smooth,Intermediate,Medium,,pala-hack,8.2,8.5,7.5,,,,8.5,,,8.0,8.5,,,8.2,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-corvus-columns-2023/,Starvie Corvus Columns 2023,0,,,0,,,0,,
racket-01864,Starvie Drax + 2026,starvie,2026,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-drax-2026/""}","[""Starvie Drax + 2026""]",starvie-drax-2026,Teardrop,Medium,Rough,Intermediate,"Hard, Medium",,pala-hack,8.75,,,,,,,,,,,,,,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-drax-2026/,Starvie Drax + 2026,0,,,0,,,0,,
racket-01965,Starvie Drax 2025,starvie,2025,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/starvie-drax-2025""}","[""Starvie Drax 2025""]",starvie-drax-2025,Teardrop,Balanced,12k Carbon,,,367.5g,padelreference,,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/starvie-drax-2025,Starvie Drax 2025,0,,
racket-01723,Starvie Drax Pro Touch 2025,starvie,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-drax-pro-touch-2025/""}","[""Starvie Drax Pro Touch 2025""]",starvie-drax-pro-touch-2025,Teardrop,High,Rough,Advanced,Medium,,pala-hack,8.7,8.75,8.75,,,,8.5,,,8.25,9.25,,,8.7,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-drax-pro-touch-2025/,Starvie Drax Pro Touch 2025,0,,,0,,,0,,
racket-01724,Starvie Drax Soft 2025,starvie,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-drax-soft-2025/""}","[""Starvie Drax Soft 2025""]",starvie-drax-soft-2025,Teardrop,High,Rough,Intermediate,"Medium, Soft",,pala-hack,8.7,8.25,8.75,,,,8.5,,,8.25,9.75,,,8.7,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-drax-soft-2025/,Starvie Drax Soft 2025,0,,,0,,,0,,
racket-01581,Starvie Dronos Speed 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-dronos-speed-2024/""}","[""Starvie Dronos Speed 2024""]",starvie-dronos-speed-2024,Teardrop,Medium,Rough,Intermediate,"Medium, Soft",,pala-hack,8.4,8.0,8.0,,,,8.0,,,9.0,9.0,,,8.4,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-dronos-speed-2024/,Starvie Dronos Speed 2024,0,,,0,,,0,,
racket-01582,Starvie Eclipta 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-eclipta-2024/""}","[""Starvie Eclipta 2024""]",starvie-eclipta-2024,Round,Medium,,Beginner,"Medium, Soft",,pala-hack,7.85,6.75,7.25,,,,8.25,,,8.25,8.75,,,7.85,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-eclipta-2024/,Starvie Eclipta 2024,0,,,0,,,0,,
racket-01583,Starvie Helion 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-helion-2024/""}","[""Starvie Helion 2024""]",starvie-helion-2024,Round,Medium,Rough,Beginner,Soft,,pala-hack,7.95,7.25,7.75,,,,8.25,,,8.25,8.25,,,7.95,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-helion-2024/,Starvie Helion 2024,0,,,0,,,0,,
racket-01584,Starvie Junior 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-junior-2024/""}","[""Starvie Junior 2024""]",starvie-junior-2024,Round,Medium,Smooth,Beginner,Soft,,pala-hack,6.8,6.5,6.0,,,,7.0,,,7.5,7.0,,,6.8,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-junior-2024/,Starvie Junior 2024,0,,,0,,,0,,
racket-01767,Starvie Kenta + 2026,starvie,2026,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-kenta-2026/""}","[""Starvie Kenta + 2026""]",starvie-kenta-2026,Round,Medium,Rough,Intermediate,Soft,,pala-hack,8.45,6.75,7.25,,,,9.25,,,9.25,9.75,,,8.45,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-kenta-2026/,Starvie Kenta + 2026,0,,,0,,,0,,
racket-01585,Starvie Kenta 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-kenta-2024/""}","[""Starvie Kenta 2024""]",starvie-kenta-2024,Teardrop,Medium,Rough,Advanced,Medium,,pala-hack,8.15,7.75,8.5,,,,8.0,,,8.5,8.0,,,8.15,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-kenta-2024/,Starvie Kenta 2024,0,,,0,,,0,,
racket-01725,Starvie Kenta 2025,starvie,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-kenta-2025/""}","[""Starvie Kenta 2025""]",starvie-kenta-2025,Round,Low,Rough,Advanced,"Medium, Soft",,pala-hack,8.65,8.5,8.75,,,,8.75,,,8.75,8.5,,,8.65,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-kenta-2025/,Starvie Kenta 2025,0,,,0,,,0,,
racket-01775,Starvie Kenta Pro 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-kenta-pro-2024/""}","[""Starvie Kenta Pro 2024""]",starvie-kenta-pro-2024,Round,Medium,Rough,Advanced,Hard,,pala-hack,8.7,8.75,9.25,,,,9.0,,,8.75,7.75,,,8.7,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-kenta-pro-2024/,Starvie Kenta Pro 2024,0,,,0,,,0,,
racket-01586,Starvie Kenta Speed 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-kenta-speed-2024/""}","[""Starvie Kenta Speed 2024""]",starvie-kenta-speed-2024,Round,Medium,Rough,Intermediate,Soft,,pala-hack,8.65,7.75,8.75,,,,9.25,,,8.75,8.75,,,8.65,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-kenta-speed-2024/,Starvie Kenta Speed 2024,0,,,0,,,0,,
racket-01774,Starvie Metheora 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-metheora-2024/""}","[""Starvie Metheora 2024""]",starvie-metheora-2024,Round,Medium,Rough,Advanced,"Medium, Soft",,pala-hack,8.7,7.75,9.0,,,,9.5,,,8.25,9.0,,,8.7,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-metheora-2024/,Starvie Metheora 2024,0,,,0,,,0,,
racket-01587,Starvie Metheora Dual 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-metheora-dual-2024/""}","[""Starvie Metheora Dual 2024""]",starvie-metheora-dual-2024,Round,Medium,Rough,Advanced,"Hard, Medium",,pala-hack,8.7,9.0,9.0,,,,8.5,,,8.75,8.25,,,8.7,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-metheora-dual-2024/,Starvie Metheora Dual 2024,0,,,0,,,0,,
racket-01847,Starvie Metheora Dual 2025,starvie,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-metheora-dual-2025/""}","[""Starvie Metheora Dual 2025""]",starvie-metheora-dual-2025,Round,Medium,Rough,Advanced,"Hard, Medium",,pala-hack,8.75,9.0,8.75,,,,8.75,,,8.75,8.5,,,8.75,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-metheora-dual-2025/,Starvie Metheora Dual 2025,0,,,0,,,0,,
racket-01768,Starvie Nyra 2026,starvie,2026,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-nyra-2026/""}","[""Starvie Nyra 2026""]",starvie-nyra-2026,Round,Low,Rough,"Beginner, Intermediate",Soft,,pala-hack,6.95,5.25,6.75,,,,7.25,,,8.25,7.25,,,6.95,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-nyra-2026/,Starvie Nyra 2026,0,,,0,,,0,,
racket-01769,Starvie Polaris 2026,starvie,2026,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-polaris-2026/""}","[""Starvie Polaris 2026""]",starvie-polaris-2026,Teardrop,Medium,Rough,Intermediate,Soft,,pala-hack,6.65,6.25,6.25,,,,6.75,,,6.75,7.25,,,6.65,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-polaris-2026/,Starvie Polaris 2026,0,,,0,,,0,,
racket-01381,Starvie Radar 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-radar-2024/""}","[""Starvie Radar 2024""]",starvie-radar-2024,Teardrop,Medium,Smooth,Beginner,"Medium, Soft",,pala-hack,7.85,8.5,7.75,,,,8.0,,,7.0,8.0,,,7.85,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-radar-2024/,Starvie Radar 2024,0,,,0,,,0,,
racket-01770,Starvie Raptor + 2026,starvie,2026,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-raptor-2026/""}","[""Starvie Raptor + 2026""]",starvie-raptor-2026,Teardrop,Medium,Rough,Advanced,Medium,,pala-hack,8.85,8.25,9.25,,,,9.25,,,8.25,9.25,,,8.85,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-raptor-2026/,Starvie Raptor + 2026,0,,,0,,,0,,
racket-01727,Starvie Raptor 2025,starvie,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-raptor-2025/""}","[""Starvie Raptor 2025""]",starvie-raptor-2025,Round,Medium,Rough,Intermediate,Soft,,pala-hack,8.75,8.5,8.75,,,,8.75,,,9.0,8.75,,,8.75,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-raptor-2025/,Starvie Raptor 2025,0,,,0,,,0,,
racket-01588,Starvie Raptor Black Limited Edition 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-raptor-black-limited-edition-2024/""}","[""Starvie Raptor Black Limited Edition 2024""]",starvie-raptor-black-limited-edition-2024,Round,Medium,Rough,Advanced,Medium,,pala-hack,8.7,8.5,9.5,,,,8.5,,,8.5,8.5,,,8.7,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-raptor-black-limited-edition-2024/,Starvie Raptor Black Limited Edition 2024,0,,,0,,,0,,
racket-01445,Starvie Raydium Columns 2023,starvie,2023,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-raydium-columns-2023/""}","[""Starvie Raydium Columns 2023""]",starvie-raydium-columns-2023,Round,Medium,Smooth,Intermediate,Medium,,pala-hack,8.05,8.0,8.0,,,,8.0,,,7.75,8.5,,,8.05,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-raydium-columns-2023/,Starvie Raydium Columns 2023,0,,,0,,,0,,
racket-01589,Starvie Spika 2.0 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-spika-20-2024/""}","[""Starvie Spika 2.0 2024""]",starvie-spika-20-2024,Round,Medium,Smooth,Beginner,"Medium, Soft",,pala-hack,7.85,7.0,8.0,,,,8.5,,,8.0,7.75,,,7.85,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-spika-20-2024/,Starvie Spika 2.0 2024,0,,,0,,,0,,
racket-01590,Starvie Titania 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-2024/""}","[""Starvie Titania 2024""]",starvie-titania-2024,Round,Medium,Rough,Intermediate,"Medium, Soft",,pala-hack,8.55,7.75,8.25,,,,9.25,,,8.25,9.25,,,8.55,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-2024/,Starvie Titania 2024,0,,,0,,,0,,
racket-01446,Starvie Titania Kepler 2.0 2023,starvie,2023,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-kepler-20-2023/""}","[""Starvie Titania Kepler 2.0 2023""]",starvie-titania-kepler-20-2023,Round,Medium,Rough,Intermediate,"Medium, Soft",,pala-hack,8.3,7.5,8.0,,,,8.0,,,9.0,9.0,,,8.3,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-kepler-20-2023/,Starvie Titania Kepler 2.0 2023,0,,,0,,,0,,
racket-01447,Starvie Titania Kepler Speed 2.0 2023,starvie,2023,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-kepler-speed-20-2023/""}","[""Starvie Titania Kepler Speed 2.0 2023""]",starvie-titania-kepler-speed-20-2023,Round,Medium,Rough,Intermediate,Soft,,pala-hack,8.2,7.0,7.5,,,,8.0,,,9.0,9.5,,,8.2,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-kepler-speed-20-2023/,Starvie Titania Kepler Speed 2.0 2023,0,,,0,,,0,,
racket-01448,Starvie Titania Kepler Speed Pro 2.0 2023,starvie,2023,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-kepler-speed-pro-20-2023/""}","[""Starvie Titania Kepler Speed Pro 2.0 2023""]",starvie-titania-kepler-speed-pro-20-2023,Round,Medium,Rough,Intermediate,"Hard, Medium",,pala-hack,8.3,8.0,8.5,,,,8.0,,,9.0,8.0,,,8.3,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-kepler-speed-pro-20-2023/,Starvie Titania Kepler Speed Pro 2.0 2023,0,,,0,,,0,,
racket-01729,Starvie Titania Lite 2025,starvie,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-lite-2025/""}","[""Starvie Titania Lite 2025""]",starvie-titania-lite-2025,Round,Medium,Rough,Beginner,Soft,,pala-hack,8.45,7.25,7.75,,,,9.0,,,8.25,10.0,,,8.45,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-lite-2025/,Starvie Titania Lite 2025,0,,,0,,,0,,
racket-01591,Starvie Titania Pro 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-pro-2024/""}","[""Starvie Titania Pro 2024""]",starvie-titania-pro-2024,Round,Medium,Rough,Intermediate,Medium,,pala-hack,8.55,8.25,8.75,,,,9.25,,,8.25,8.25,,,8.55,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-pro-2024/,Starvie Titania Pro 2024,0,,,0,,,0,,
racket-01730,Starvie Titania Pro 2025,starvie,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-pro-2025/""}","[""Starvie Titania Pro 2025""]",starvie-titania-pro-2025,Round,Medium,Rough,Intermediate,Hard,,pala-hack,8.5,8.25,8.75,,,,9.0,,,8.25,8.25,,,8.5,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-pro-2025/,Starvie Titania Pro 2025,0,,,0,,,0,,
racket-01592,Starvie Titania Speed 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-speed-2024/""}","[""Starvie Titania Speed 2024""]",starvie-titania-speed-2024,Round,Medium,Rough,Advanced,Soft,,pala-hack,8.5,7.25,7.75,,,,9.25,,,8.25,10.0,,,8.5,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-titania-speed-2024/,Starvie Titania Speed 2024,0,,,0,,,0,,
racket-01593,Starvie Triton 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-2024/""}","[""Starvie Triton 2024""]",starvie-triton-2024,Teardrop,High,Rough,Advanced,"Hard, Medium",,pala-hack,8.5,9.5,8.5,,,,8.0,,,8.0,8.5,,,8.5,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-2024/,Starvie Triton 2024,0,,,0,,,0,,
racket-01870,Starvie Triton Balance + 2026,starvie,2026,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-balance-2026/""}","[""Starvie Triton Balance + 2026""]",starvie-triton-balance-2026,Diamond,"High, Medium",Rough,Advanced,"Hard, Medium",,pala-hack,8.65,,,,,,,,,,,,,,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-balance-2026/,Starvie Triton Balance + 2026,0,,,0,,,0,,
racket-01867,Starvie Triton Power + 2026,starvie,2026,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-power-2026/""}","[""Starvie Triton Power + 2026""]",starvie-triton-power-2026,Diamond,High,Rough,Advanced,Hard,,pala-hack,8.7,,,,,,,,,,,,,,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-power-2026/,Starvie Triton Power + 2026,0,,,0,,,0,,
racket-01594,Starvie Triton Pro 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-pro-2024/""}","[""Starvie Triton Pro 2024""]",starvie-triton-pro-2024,Teardrop,Medium,Rough,Advanced,Hard,,pala-hack,8.6,10.0,9.5,,,,7.5,,,8.0,8.0,,,8.6,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-pro-2024/,Starvie Triton Pro 2024,0,,,0,,,0,,
racket-01731,Starvie Triton Pro 2025,starvie,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-pro-2025/""}","[""Starvie Triton Pro 2025""]",starvie-triton-pro-2025,Teardrop,High,Rough,Advanced,"Hard, Medium",,pala-hack,8.55,10.0,9.75,,,,8.0,,,7.75,7.25,,,8.55,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-pro-2025/,Starvie Triton Pro 2025,0,,,0,,,0,,
racket-01733,Starvie Triton Soft 2025,starvie,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-soft-2025/""}","[""Starvie Triton Soft 2025""]",starvie-triton-soft-2025,Teardrop,High,Rough,Intermediate,Soft,,pala-hack,8.5,9.25,9.25,,,,8.0,,,7.75,8.25,,,8.5,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-soft-2025/,Starvie Triton Soft 2025,0,,,0,,,0,,
racket-01595,Starvie Triton Speed 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-speed-2024/""}","[""Starvie Triton Speed 2024""]",starvie-triton-speed-2024,Teardrop,High,Rough,Intermediate,Soft,,pala-hack,8.5,9.0,9.0,,,,7.5,,,8.0,9.0,,,8.5,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-triton-speed-2024/,Starvie Triton Speed 2024,0,,,0,,,0,,
racket-01596,Starvie Vesta 2024,starvie,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/starvie/starvie-vesta-2024/""}","[""Starvie Vesta 2024""]",starvie-vesta-2024,Round,Medium,Smooth,Beginner,Medium,,pala-hack,6.9,6.75,6.25,,,,7.0,,,7.5,7.0,,,6.9,0,,,1,https://pala-hack.com/en/padel-rackets/starvie/starvie-vesta-2024/,Starvie Vesta 2024,0,,,0,,,0,,
racket-02093,TECNIFIBRE Bomba Soft,tecnifibre,,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/tecnifibre-bomba-soft""}","[""TECNIFIBRE Bomba Soft""]",tecnifibre-bomba-soft,Diamond,Balanced,Fiberglass,,,355g,padelreference,,7.0,7.0,9.0,,,8.0,,,,,6.0,8.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/tecnifibre-bomba-soft,TECNIFIBRE Bomba Soft,0,,
racket-02120,Tecnifibre Bomba Lite Padel Racket,tecnifibre,,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/tecnifibre-padel-rackets/23229-tecnifibre-bomba-lite-padel-racket.html""}","[""Tecnifibre Bomba Lite Padel Racket""]",23229-tecnifibre-bomba-lite-padel-racket,,,,,,,extreme-tennis,,69.0,62.0,86.0,88.0,77.0,69.0,73.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/tecnifibre-padel-rackets/23229-tecnifibre-bomba-lite-padel-racket.html,Tecnifibre Bomba Lite Padel Racket
racket-02119,Tecnifibre Bomba Soft Padel Racket,tecnifibre,,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/tecnifibre-padel-rackets/23230-tecnifibre-bomba-soft-padel-racket.html""}","[""Tecnifibre Bomba Soft Padel Racket""]",23230-tecnifibre-bomba-soft-padel-racket,,,,,,,extreme-tennis,,74.0,61.0,88.0,88.0,79.0,59.0,87.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/tecnifibre-padel-rackets/23230-tecnifibre-bomba-soft-padel-racket.html,Tecnifibre Bomba Soft Padel Racket
racket-02210,Tecnifibre Curva Power racket,tecnifibre,,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/tecnifibre-padel-rackets/21282-tecnifibre-curva-power-racket.html""}","[""Tecnifibre Curva Power racket""]",21282-tecnifibre-curva-power-racket,,,,,,,extreme-tennis,,76.0,79.0,71.0,68.0,73.0,71.0,66.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/tecnifibre-padel-rackets/21282-tecnifibre-curva-power-racket.html,Tecnifibre Curva Power racket
racket-01990,Tecnifibre Curva Soft 2025,tecnifibre,2025,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/tecnifibre-curva-soft-2025""}","[""Tecnifibre Curva Soft 2025""]",tecnifibre-curva-soft-2025,Teardrop,Balanced,Carbon/Fiberglass Mix,,,360g,padelreference,,7.0,8.0,9.0,,,9.0,,,,,7.0,8.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/tecnifibre-curva-soft-2025,Tecnifibre Curva Soft 2025,0,,
